lead_id,phone_number,full_name,created_at,campaign_id,post_id,landing_page,product_interest,region,branch,need_type,lead_status,lead_segment,utm_medium
WEB-04307,0922744811,Khách hàng 4307,1792319160,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,unreachable,warm,email
WEB-00811,0961970301,Khách hàng 0811,1792363680,CMP-2026-Q4,P-Q4-01,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,contacting,nurture,organic
WEB-04948,0921645566,Khách hàng 4948,1792412940,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,unreachable,hot,cpc
WEB-04708,0971160902,Khách hàng 4708,1792415220,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,So sánh sản phẩm,contacting,warm,organic
WEB-05196,0955635139,Khách hàng 5196,1792418700,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,unreachable,nurture,cpc
WEB-05576,0945958274,Khách hàng 4536,1792491660,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Hỗ trợ hồ sơ,new,warm,organic
WEB-05001,0935055864,Khách hàng 5001,1792516380,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,new,nurture,organic
WEB-05353,0935330883,Khách hàng 5353,1792518960,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,consulted,low_priority,cpc
WEB-05193,0981458281,Khách hàng 5193,1792527900,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Mở mới,won,low_priority,email
WEB-05356,0900210441,Khách hàng 5356,1792589460,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Mở mới,contacting,warm,referral
WEB-00832,0946017001,Khách hàng 0832,1792621380,CMP-2026-Q4,P-Q4-03,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Hỏi ưu đãi,consulted,warm,organic
WEB-00826,0911309161,Khách hàng 0826,1792621620,CMP-2026-Q4,P-Q4-03,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,won,low_priority,organic
WEB-04154,0900232351,Khách hàng 4154,1792829100,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Nam,CN TP.HCM - Quận 1,Mở mới,submitted,warm,referral
WEB-04863,0972089892,Khách hàng 4863,1792870980,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,unreachable,warm,referral
WEB-00818,0940931260,Khách hàng 0818,1792923960,CMP-2026-Q4,P-Q4-02,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Tư vấn sản phẩm,contacting,hot,cpc
WEB-05118,0954013797,Khách hàng 5118,1792932780,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,new,nurture,cpc
WEB-05130,0938234522,Khách hàng 5130,1792937280,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,So sánh sản phẩm,new,low_priority,cpc
WEB-05031,0938474197,Khách hàng 5031,1792943040,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,So sánh sản phẩm,new,hot,referral
WEB-04616,0906313432,Khách hàng 4616,1792949400,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,new,nurture,referral
WEB-03995,0906846952,Khách hàng 3995,1793012880,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,So sánh sản phẩm,consulted,nurture,referral
WEB-00820,0901746286,Khách hàng 0820,1793013720,CMP-2026-Q4,P-Q4-02,/lp/cmp-2026-q4,Vay mua nhà,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,consulted,hot,organic
WEB-00812,0939572858,Khách hàng 0812,1793047560,CMP-2026-Q4,P-Q4-02,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,new,nurture,email
WEB-04696,0936260780,Khách hàng 4696,1793201220,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Hỏi ưu đãi,contacting,nurture,referral
WEB-04977,0947647983,Khách hàng 4977,1793265480,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Hỗ trợ hồ sơ,submitted,nurture,email
WEB-04074,0924032952,Khách hàng 4074,1793265960,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Mở mới,unreachable,nurture,referral
WEB-00862,0919280453,Khách hàng 0862,1793283180,CMP-2026-Q4,P-Q4-05,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Hỗ trợ hồ sơ,new,low_priority,referral
WEB-05412,0953027896,Khách hàng 5412,1793304120,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Hỗ trợ hồ sơ,new,low_priority,cpc
WEB-00828,0934167828,Khách hàng 0828,1793348580,CMP-2026-Q4,P-Q4-03,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,unreachable,warm,organic
WEB-04918,0962872740,Khách hàng 4918,1793363820,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Hỗ trợ hồ sơ,new,warm,cpc
WEB-00866,0941212144,Khách hàng 0866,1793443620,CMP-2026-Q4,P-Q4-05,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,new,low_priority,cpc
WEB-05226,0991685707,Khách hàng 5226,1793470440,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,contacting,hot,referral
WEB-04894,0921763356,Khách hàng 4894,1793522400,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Hỗ trợ hồ sơ,won,warm,email
WEB-04519,0994693638,Khách hàng 4519,1793527560,CMP-2026-Q4,,/lp/cmp-2026-q4,Thẻ tín dụng hoàn tiền,Miền Bắc,CN Bắc Ninh,Mở mới,won,low_priority,cpc
WEB-05219,0925652353,Khách hàng 5219,1793529120,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,contacting,nurture,referral
WEB-05502,0937612217,Khách hàng 4842,1793556180,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Hỏi ưu đãi,unreachable,nurture,referral
WEB-05159,0939693144,Khách hàng 5159,1793566560,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,consulted,warm,organic
WEB-04856,0985903425,Khách hàng 4856,1793616900,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,submitted,nurture,email
WEB-00873,0986154460,Khách hàng 0873,1793659620,CMP-2026-Q4,P-Q4-05,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Hỗ trợ hồ sơ,new,nurture,email
WEB-00842,0903113493,Khách hàng 0842,1793693160,CMP-2026-Q4,P-Q4-04,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,won,nurture,email
WEB-04852,0936941617,Khách hàng 4852,1793696340,CMP-2026-Q4,,/lp/cmp-2026-q4,Thẻ tín dụng hoàn tiền,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,consulted,hot,cpc
WEB-05248,0981104953,Khách hàng 5248,1793870400,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Mở mới,submitted,hot,organic
WEB-05347,0986644505,Khách hàng 5347,1793874360,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,contacting,nurture,email
WEB-05343,0930079257,Khách hàng 5343,1793882700,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,So sánh sản phẩm,new,warm,email
WEB-04226,0972311985,Khách hàng 4226,1793907900,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,new,nurture,cpc
WEB-05536,0901676159,Khách hàng 5149,1793954880,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,contacting,hot,referral
WEB-05320,0937451386,Khách hàng 5320,1793963880,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Hỏi ưu đãi,new,low_priority,cpc
WEB-04764,0987689583,Khách hàng 4764,1793980260,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,contacting,warm,cpc
WEB-00899,0994038726,Khách hàng 0899,1794054420,CMP-2026-Q4,P-Q4-06,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Hỗ trợ hồ sơ,contacting,low_priority,organic
WEB-05428,0981382011,Khách hàng 5428,1794064440,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,new,nurture,referral
WEB-00846,0927656224,Khách hàng 0846,1794082380,CMP-2026-Q4,P-Q4-04,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,new,hot,organic
WEB-00888,0952189901,Khách hàng 0888,1794128460,CMP-2026-Q4,P-Q4-06,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Hỗ trợ hồ sơ,won,nurture,cpc
WEB-04658,0933483044,Khách hàng 4658,1794130320,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,contacting,hot,referral
WEB-00843,0920026212,Khách hàng 0843,1794161400,CMP-2026-Q4,P-Q4-04,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,consulted,nurture,organic
WEB-05213,0996956765,Khách hàng 5213,1794221520,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Tư vấn sản phẩm,new,nurture,organic
WEB-04897,0922591704,Khách hàng 4897,1794226920,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,consulted,warm,email
WEB-00875,0908512327,Khách hàng 0875,1794258180,CMP-2026-Q4,P-Q4-05,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Tư vấn sản phẩm,consulted,low_priority,email
WEB-05223,0931817206,Khách hàng 5223,1794307500,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Mở mới,consulted,nurture,cpc
WEB-00908,0914569624,Khách hàng 0908,1794405540,CMP-2026-Q4,P-Q4-07,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,consulted,warm,email
WEB-04472,0980976831,Khách hàng 4472,1794415800,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Hỗ trợ hồ sơ,new,nurture,organic
WEB-04510,0932922265,Khách hàng 4510,1794423720,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Hỗ trợ hồ sơ,contacting,warm,referral
WEB-00916,0980070992,Khách hàng 0916,1794435720,CMP-2026-Q4,P-Q4-07,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,So sánh sản phẩm,consulted,low_priority,email
WEB-05409,0921045658,Khách hàng 5409,1794472140,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Tư vấn sản phẩm,unreachable,hot,organic
WEB-00863,0922510969,Khách hàng 0863,1794476940,CMP-2026-Q4,P-Q4-05,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,submitted,warm,email
WEB-00853,0907602559,Khách hàng 0853,1794482160,CMP-2026-Q4,P-Q4-05,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,contacting,warm,organic
WEB-04857,0975950566,Khách hàng 4857,1794493500,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,submitted,nurture,cpc
WEB-00895,0914210577,Khách hàng 0895,1794561660,CMP-2026-Q4,P-Q4-06,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,submitted,hot,referral
WEB-00837,0918137758,Khách hàng 0837,1794566460,CMP-2026-Q4,P-Q4-04,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,unreachable,hot,organic
WEB-04476,0996678874,Khách hàng 4476,1794575460,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Mở mới,submitted,nurture,referral
WEB-05274,0925568078,Khách hàng 5274,1794581640,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Mở mới,contacting,low_priority,cpc
WEB-00920,0962508433,Khách hàng 0920,1794591480,CMP-2026-Q4,P-Q4-07,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,contacting,warm,cpc
WEB-00923,0930118750,Khách hàng 0923,1794592860,CMP-2026-Q4,P-Q4-08,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,won,nurture,referral
WEB-04545,0996981005,Khách hàng 4545,1794596580,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,So sánh sản phẩm,submitted,nurture,referral
WEB-04823,0976160424,Khách hàng 4823,1794600900,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Nam,CN Cần Thơ,Tư vấn sản phẩm,submitted,nurture,organic
WEB-00917,0981022815,Khách hàng 0917,1794607740,CMP-2026-Q4,P-Q4-07,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Mở mới,consulted,nurture,referral
WEB-04844,0937858438,Khách hàng 4844,1794645180,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Mở mới,contacting,low_priority,cpc
WEB-00924,0985138383,Khách hàng 0924,1794653340,CMP-2026-Q4,P-Q4-08,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,submitted,warm,referral
WEB-00858,0978568370,Khách hàng 0858,1794661860,CMP-2026-Q4,P-Q4-05,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,new,warm,referral
WEB-00906,0978781997,Khách hàng 0906,1794675300,CMP-2026-Q4,P-Q4-07,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Mở mới,consulted,low_priority,cpc
WEB-05627,0973554395,Khách hàng 4540,1794757020,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Mở mới,consulted,nurture,cpc
WEB-04036,0911883491,Khách hàng 4036,1794764820,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Hỗ trợ hồ sơ,contacting,nurture,organic
WEB-04438,0930477791,Khách hàng 4438,1794829920,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,new,nurture,email
WEB-04237,0911736957,Khách hàng 4237,1794852300,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Hỗ trợ hồ sơ,contacting,warm,organic
WEB-04575,0949015070,Khách hàng 4575,1794860580,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Hỏi ưu đãi,won,low_priority,email
WEB-04257,0950643218,Khách hàng 4257,1794940920,CMP-2026-Q4,,/lp/cmp-2026-q4,Vay mua nhà,Miền Trung,CN Nha Trang,Hỗ trợ hồ sơ,contacting,warm,email
WEB-00885,0937469884,Khách hàng 0885,1795038300,CMP-2026-Q4,P-Q4-06,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,Mở mới,new,hot,referral
WEB-00909,0936698464,Khách hàng 0909,1795086420,CMP-2026-Q4,P-Q4-07,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,So sánh sản phẩm,won,nurture,organic
WEB-04151,0914796415,Khách hàng 4151,1795195260,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Tư vấn sản phẩm,submitted,nurture,organic
WEB-04531,0951413886,Khách hàng 4531,1795202040,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,submitted,hot,organic
WEB-05435,0981264490,Khách hàng 5435,1795261920,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Hỏi ưu đãi,new,hot,email
WEB-05432,0949902545,Khách hàng 5432,1795269000,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,new,warm,email
WEB-04875,0928288708,Khách hàng 4875,1795349340,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Mở mới,new,warm,organic
WEB-05415,0999476338,Khách hàng 5415,1795351260,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Tư vấn sản phẩm,won,warm,organic
WEB-04832,0935937178,Khách hàng 4832,1795353960,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Tư vấn sản phẩm,consulted,nurture,cpc
WEB-04457,0902858053,Khách hàng 4457,1795378020,CMP-2026-Q4,,/lp/cmp-2026-q4,Vay mua nhà,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,consulted,nurture,email
WEB-05020,0969675307,Khách hàng 5020,1795428720,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,new,low_priority,organic
WEB-00957,0958087814,Khách hàng 0957,1795449180,CMP-2026-Q4,P-Q4-10,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,So sánh sản phẩm,new,warm,cpc
WEB-04359,0961766744,Khách hàng 4359,1795454040,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,won,warm,cpc
WEB-04355,0956051389,Khách hàng 4355,1795458360,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Mở mới,contacting,warm,organic
WEB-04732,0918002715,Khách hàng 4732,1795460640,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,contacting,low_priority,email
WEB-04310,0904060248,Khách hàng 4310,1795516620,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,consulted,low_priority,cpc
WEB-00928,0950672112,Khách hàng 0928,1795591560,CMP-2026-Q4,P-Q4-08,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,consulted,nurture,email
WEB-04278,0974497063,Khách hàng 4278,1795599600,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Nha Trang,So sánh sản phẩm,new,hot,organic
WEB-05366,0957046307,Khách hàng 5366,1795640280,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Hỏi ưu đãi,consulted,warm,email
WEB-05605,0962046981,Khách hàng 5082,1795705680,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,new,hot,referral
WEB-04695,0955337485,Khách hàng 4695,1795773240,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Hỗ trợ hồ sơ,consulted,nurture,referral
WEB-04937,0987427458,Khách hàng 4937,1795786680,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Bắc,CN Hải Phòng,Tư vấn sản phẩm,new,low_priority,cpc
WEB-04596,0923025678,Khách hàng 4596,1795852860,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,So sánh sản phẩm,consulted,hot,referral
WEB-05133,0908523768,Khách hàng 5133,1795860780,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Mở mới,contacting,low_priority,organic
WEB-05103,0923847014,Khách hàng 5103,1795865040,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Ba Đình,Mở mới,submitted,hot,email
WEB-04368,0940022726,Khách hàng 4368,1795882800,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Hỗ trợ hồ sơ,won,nurture,cpc
WEB-04743,0962166807,Khách hàng 4743,1795896780,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Mở mới,new,low_priority,referral
WEB-04669,0931873759,Khách hàng 4669,1796035320,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Đà Nẵng,Mở mới,consulted,hot,email
WEB-04680,0982035729,Khách hàng 4680,1796044920,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,new,hot,cpc
WEB-05195,0941360592,Khách hàng 5195,1796068080,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Hỏi ưu đãi,new,warm,cpc
WEB-00934,0954051924,Khách hàng 0934,1796216040,CMP-2026-Q4,P-Q4-08,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Mở mới,contacting,nurture,organic
WEB-00951,0943052442,Khách hàng 0951,1796231820,CMP-2026-Q4,P-Q4-09,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Bình Dương,Mở mới,unreachable,warm,organic
WEB-00995,0913068944,Khách hàng 0995,1796287440,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Thẻ tín dụng hoàn tiền,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,contacting,low_priority,organic
WEB-04440,0963780733,Khách hàng 4440,1796308620,CMP-2026-Q4,,/lp/cmp-2026-q4,App số & Tiết kiệm online,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,unreachable,warm,referral
WEB-04607,0914225505,Khách hàng 4607,1796324760,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Tư vấn sản phẩm,consulted,low_priority,referral
WEB-03993,0942074180,Khách hàng 3993,1796329920,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,contacting,low_priority,email
WEB-05204,0943865919,Khách hàng 5204,1796378640,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Thủ Đức,Tư vấn sản phẩm,new,hot,email
WEB-05155,0945747973,Khách hàng 5155,1796478600,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Mở mới,won,hot,organic
WEB-04360,0909440446,Khách hàng 4360,1796503380,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,So sánh sản phẩm,consulted,low_priority,referral
WEB-04435,0933302195,Khách hàng 4435,1796558700,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN TP.HCM - Quận 1,Tư vấn sản phẩm,won,nurture,email
WEB-05263,0987571231,Khách hàng 5263,1796583300,CMP-2026-Q4,,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Mở mới,contacting,nurture,referral
WEB-01040,0938988887,Khách hàng 1040,1796671620,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hải Phòng,Hỗ trợ hồ sơ,contacting,nurture,organic
WEB-05555,0973044654,Khách hàng 5007,1796687940,CMP-2026-Q4,,/lp/cmp-2026-q4,Thẻ tín dụng hoàn tiền,Miền Nam,CN Bình Dương,So sánh sản phẩm,won,warm,organic
WEB-05352,0957772839,Khách hàng 5352,1796718120,CMP-2026-Q4,,/lp/cmp-2026-q4,Vay mua nhà,Miền Nam,CN Cần Thơ,Hỏi ưu đãi,new,low_priority,referral
WEB-00990,0970743640,Khách hàng 0990,1796728560,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Trung,CN Huế,Mở mới,consulted,nurture,cpc
WEB-00975,0987708866,Khách hàng 0975,1796742060,CMP-2026-Q4,P-Q4-11,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Hà Nội - Cầu Giấy,Mở mới,contacting,warm,cpc
WEB-01011,0997449493,Khách hàng 1011,1796753520,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Mở mới,submitted,nurture,email
WEB-00983,0950130527,Khách hàng 0983,1796763960,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Nam,CN Cần Thơ,Hỗ trợ hồ sơ,contacting,low_priority,referral
WEB-01027,0980030484,Khách hàng 1027,1796817060,CMP-2026-Q4,P-Q4-12,/lp/cmp-2026-q4,Tài khoản lương,Miền Bắc,CN Bắc Ninh,Tư vấn sản phẩm,contacting,low_priority,organic
